bairro,densidade_pop,idh,dist_ubs_km,historico_atendimentos,pct_exames_pendentes,populacao_infantil_pct,dia_semana_cadastro,latitude,longitude,demanda
Anhanguera,13361.46,0.7537,2.508,10,0.568,0.246,5,-23.440124,-46.797637,Media
Anhanguera,15244.04,0.7946,2.487,11,0.4484,0.1892,1,-23.431679,-46.785526,Media
Anhanguera,12757.23,0.7424,2.519,6,0.0939,0.2866,2,-23.449913,-46.795097,Baixa
Anhanguera,15172.99,0.7394,2.752,11,0.1606,0.1894,1,-23.439546,-46.794006,Alta
Anhanguera,15715.68,0.7594,2.584,7,0.1943,0.1639,3,-23.437075,-46.789318,Media
Anhanguera,13333.36,0.7419,2.621,8,0.3045,0.2334,2,-23.450944,-46.794855,Baixa
Anhanguera,14031.95,0.7346,2.47,6,0.0869,0.1868,4,-23.439573,-46.792629,Baixa
Anhanguera,12324.81,0.7183,2.742,11,0.3431,0.1435,5,-23.438724,-46.787305,Alta
Anhanguera,14385.29,0.7921,2.843,12,0.331,0.1978,6,-23.433261,-46.796858,Alta
Anhanguera,16202.6,0.7449,2.499,15,0.2075,0.2746,6,-23.438291,-46.785704,Alta
Perus,19250.01,0.621,1.927,7,0.3947,0.2054,6,-23.399736,-46.745645,Alta
Perus,17676.62,0.6838,1.953,13,0.3037,0.1026,2,-23.410145,-46.743817,Alta
Perus,16130.94,0.6739,2.674,14,0.2438,0.2293,0,-23.406014,-46.739664,Alta
Perus,14579.63,0.6504,2.387,14,0.3555,0.1574,3,-23.407138,-46.745141,Alta
Perus,18487.87,0.7061,2.123,10,0.1154,0.2672,2,-23.398087,-46.746639,Media
Perus,16685.82,0.6563,2.143,8,0.3224,0.1526,0,-23.402467,-46.747454,Alta
Perus,14699.15,0.6925,2.384,11,0.3766,0.2451,4,-23.407293,-46.753827,Alta
Perus,18357.43,0.6728,1.993,12,0.2628,0.2253,5,-23.412776,-46.744122,Alta
Perus,18527.11,0.6539,2.659,7,0.082,0.2646,0,-23.405998,-46.74851,Media
Perus,13859.45,0.6652,1.933,14,0.06,0.2475,2,-23.401733,-46.744711,Media
Perus,16898.03,0.7124,2.229,9,0.3297,0.2438,6,-23.399133,-46.751931,Alta
Perus,19619.8,0.6562,2.384,6,0.3772,0.204,2,-23.402839,-46.745842,Alta
Perus,17182.15,0.7253,2.114,13,0.1803,0.2422,1,-23.400875,-46.752045,Baixa
Perus,19088.82,0.6789,1.993,10,0.2837,0.264,1,-23.393036,-46.744598,Alta
Perus,16486.83,0.6868,2.273,13,0.5976,0.1827,1,-23.412151,-46.747492,Alta
Perus,17481.42,0.6753,2.235,12,0.3831,0.2443,0,-23.397388,-46.747277,Alta
Perus,16659.23,0.6413,1.952,11,0.1318,0.2817,4,-23.405126,-46.747164,Alta
Perus,17033.64,0.6752,2.104,9,0.4954,0.1936,1,-23.413334,-46.74875,Alta
Perus,18673.58,0.6683,2.087,11,0.4773,0.2544,3,-23.413161,-46.748776,Alta
Perus,16929.08,0.6523,2.2,9,0.0779,0.1749,4,-23.409487,-46.737245,Media
Perus,16897.92,0.6757,2.147,13,0.299,0.1858,2,-23.402911,-46.740881,Alta
Perus,16299.04,0.6792,2.162,10,0.1259,0.2115,6,-23.400371,-46.746172,Alta
Perus,15700.08,0.6611,1.984,13,0.2477,0.2754,4,-23.403354,-46.757302,Alta
Perus,15111.33,0.6716,2.219,12,0.266,0.2221,6,-23.402684,-46.747684,Media
Perus,16695.31,0.677,2.04,10,0.312,0.2406,0,-23.412653,-46.738305,Alta
Pirituba,12783.01,0.7776,1.143,17,0.0819,0.1938,3,-23.476658,-46.727318,Baixa
Pirituba,13739.44,0.8145,1.27,12,0.092,0.243,3,-23.479805,-46.719766,Baixa
Pirituba,12288.93,0.7562,1.094,9,0.132,0.239,5,-23.481237,-46.716637,Alta
Pirituba,14876.1,0.7924,1.362,12,0.5932,0.1635,3,-23.481862,-46.717402,Media
Pirituba,13995.4,0.8275,1.173,10,0.2671,0.2051,6,-23.472923,-46.722272,Media
Pirituba,12234.32,0.8415,1.03,8,0.3335,0.2259,4,-23.485099,-46.720258,Baixa
Pirituba,13476.06,0.7829,1.421,9,0.6004,0.2991,4,-23.48382,-46.711513,Media
Pirituba,10152.38,0.8042,1.433,7,0.4721,0.2128,4,-23.480813,-46.721127,Alta
Pirituba,13469.28,0.8103,1.327,11,0.4628,0.1883,1,-23.486291,-46.724848,Media
Pirituba,13084.52,0.8173,1.116,9,0.2286,0.2358,6,-23.481796,-46.716004,Media
Pirituba,14096.51,0.7873,1.489,7,0.2153,0.234,5,-23.482269,-46.724918,Baixa
Pirituba,10028.44,0.8055,1.108,8,0.7765,0.2331,6,-23.470878,-46.7172,Alta
Pirituba,12764.72,0.8229,1.295,12,0.1795,0.1997,6,-23.471186,-46.73028,Baixa
Pirituba,12870.33,0.7804,1.076,10,0.1685,0.2147,1,-23.485028,-46.718181,Media
Pirituba,14687.28,0.8384,1.065,8,0.3218,0.2388,1,-23.486272,-46.721565,Alta
Pirituba,13714.57,0.7919,1.166,6,0.3101,0.2716,0,-23.475598,-46.713433,Alta
Pirituba,12266.91,0.7977,1.071,8,0.4902,0.1994,4,-23.474572,-46.721698,Alta
Pirituba,14547.87,0.7883,1.184,14,0.083,0.2091,2,-23.474629,-46.725508,Media
Pirituba,14075.43,0.7937,1.42,13,0.3335,0.2722,5,-23.473243,-46.729245,Baixa
Pirituba,13600.23,0.7833,1.18,8,0.1884,0.1724,1,-23.485394,-46.716171,Baixa
Pirituba,12933.59,0.77,1.453,9,0.3724,0.2059,2,-23.475167,-46.720703,Baixa
Pirituba,10969.41,0.8009,1.251,15,0.413,0.2534,2,-23.479943,-46.712082,Baixa
Pirituba,14209.38,0.7896,0.99,10,0.1975,0.2829,4,-23.475444,-46.724173,Baixa
Pirituba,11843.29,0.8264,0.974,11,0.2063,0.1495,5,-23.489747,-46.714541,Baixa
Pirituba,10949.94,0.8063,1.25,12,0.1049,0.2455,5,-23.475882,-46.716271,Baixa
Jaraguá,17399.34,0.7241,4.472,9,0.2734,0.2296,4,-23.454154,-46.749427,Alta
Jaraguá,18896.81,0.7249,4.825,4,0.2396,0.1791,0,-23.457591,-46.748357,Alta
Jaraguá,20418.74,0.7197,4.738,5,0.3219,0.2282,4,-23.454786,-46.75292,Media
Jaraguá,19375.36,0.6889,4.775,6,0.2188,0.2662,1,-23.456078,-46.757772,Alta
Jaraguá,17744.74,0.707,4.569,11,0.0609,0.2572,0,-23.450705,-46.748709,Media
Jaraguá,17225.87,0.7511,4.776,10,0.1541,0.218,0,-23.462456,-46.761984,Alta
Jaraguá,18676.31,0.771,5.228,9,0.1635,0.225,0,-23.451344,-46.749144,Baixa
Jaraguá,18226.77,0.6894,4.503,11,0.4266,0.3318,4,-23.464449,-46.745564,Alta
Jaraguá,16804.89,0.7575,4.645,9,0.3787,0.2856,3,-23.459317,-46.750232,Media
Jaraguá,16947.47,0.714,4.487,6,0.5026,0.2347,5,-23.457587,-46.748422,Alta
Jaraguá,19345.86,0.7261,4.426,5,0.1334,0.2218,3,-23.456984,-46.760391,Alta
Jaraguá,20556.47,0.7287,4.581,5,0.0673,0.224,6,-23.459847,-46.741346,Media
Jaraguá,16218.05,0.7201,4.715,10,0.3849,0.256,5,-23.452987,-46.762737,Media
Jaraguá,18412.28,0.7194,4.387,9,0.1929,0.2915,3,-23.456024,-46.743793,Alta
Jaraguá,17807.76,0.7237,4.387,9,0.3008,0.2108,4,-23.447958,-46.741258,Alta
Jaraguá,18869.43,0.7002,4.411,11,0.5044,0.221,0,-23.454668,-46.749436,Alta
Jaraguá,17562.16,0.7581,5.152,8,0.0966,0.1498,5,-23.457666,-46.750582,Media
Jaraguá,17241.1,0.7424,4.482,13,0.0426,0.1836,4,-23.454333,-46.748926,Media
Jaraguá,18371.83,0.7481,5.237,17,0.3763,0.2467,6,-23.459995,-46.74304,Media
Jaraguá,17628.49,0.7009,4.386,13,0.4408,0.2566,6,-23.455796,-46.757048,Alta
Jaraguá,18746.29,0.7426,4.55,9,0.3121,0.1808,6,-23.463554,-46.737491,Alta
Jaraguá,21768.86,0.7584,4.459,12,0.5402,0.1814,5,-23.450796,-46.751082,Media
Jaraguá,20041.33,0.7228,4.729,13,0.0774,0.3081,0,-23.454027,-46.747612,Alta
Jaraguá,18257.0,0.7196,4.643,2,0.168,0.2443,3,-23.460556,-46.743123,Alta
Jaraguá,18132.67,0.7185,4.35,7,0.2633,0.1846,1,-23.453604,-46.742759,Alta
Freguesia do Ó,13530.21,0.7319,1.921,6,0.2207,0.2149,3,-23.497379,-46.706827,Media
Freguesia do Ó,14105.24,0.7474,1.673,12,0.611,0.2144,3,-23.492072,-46.703776,Alta
Freguesia do Ó,12771.24,0.7938,1.709,15,0.071,0.2295,5,-23.493721,-46.701484,Media
Freguesia do Ó,14007.77,0.8022,1.705,11,0.328,0.2431,4,-23.494855,-46.690763,Baixa
Freguesia do Ó,15431.24,0.786,1.874,5,0.1056,0.1314,5,-23.505701,-46.701822,Media
Freguesia do Ó,14136.67,0.7457,1.885,8,0.0974,0.1824,6,-23.495454,-46.69918,Media
Freguesia do Ó,14459.88,0.7739,1.767,10,0.1857,0.2008,5,-23.496552,-46.69767,Baixa
Freguesia do Ó,13435.53,0.803,2.072,9,0.3388,0.2241,5,-23.494405,-46.701725,Baixa
Freguesia do Ó,13235.29,0.7707,2.189,5,0.4915,0.2461,5,-23.501899,-46.71036,Media
Freguesia do Ó,13343.56,0.7827,1.86,10,0.3588,0.1628,6,-23.499537,-46.707247,Media
Freguesia do Ó,14804.11,0.7638,1.804,8,0.7843,0.2067,2,-23.495125,-46.704668,Alta
Freguesia do Ó,12785.69,0.7643,1.851,8,0.1716,0.2172,3,-23.501321,-46.702269,Media
Freguesia do Ó,16708.01,0.7728,1.957,7,0.1073,0.2352,4,-23.493974,-46.697273,Media
Freguesia do Ó,11852.88,0.785,2.071,8,0.0862,0.1646,0,-23.505576,-46.696878,Baixa
Freguesia do Ó,14773.07,0.7573,1.697,12,0.579,0.1892,3,-23.4946,-46.704429,Alta
Freguesia do Ó,16808.73,0.775,1.716,9,0.3909,0.2562,3,-23.504777,-46.68704,Alta
Freguesia do Ó,15098.64,0.7468,1.756,9,0.2132,0.2166,3,-23.504606,-46.689932,Media
Freguesia do Ó,14965.66,0.7857,1.858,6,0.0625,0.2434,5,-23.504685,-46.691611,Baixa
Freguesia do Ó,13596.15,0.7846,2.0,8,0.4568,0.2101,2,-23.498108,-46.688115,Media
Freguesia do Ó,16042.45,0.7923,2.487,12,0.067,0.2178,0,-23.498212,-46.69307,Media
Freguesia do Ó,14608.97,0.7991,1.94,7,0.0437,0.2402,0,-23.500078,-46.69639,Alta
Freguesia do Ó,14258.01,0.7968,1.979,14,0.0823,0.2117,1,-23.502041,-46.704549,Baixa
Freguesia do Ó,16569.17,0.7703,2.154,8,0.576,0.1915,2,-23.499467,-46.696913,Alta
Freguesia do Ó,14943.19,0.7682,1.958,8,0.1685,0.2268,6,-23.496197,-46.696141,Baixa
Freguesia do Ó,17068.51,0.7929,1.743,9,0.4868,0.2671,5,-23.499939,-46.704347,Media
Limão,14662.58,0.8726,4.466,12,0.272,0.1665,4,-23.494543,-46.671162,Media
Limão,14159.0,0.8114,4.026,12,0.2255,0.2213,2,-23.501108,-46.66313,Baixa
Limão,10825.23,0.8295,4.126,16,0.4789,0.2109,4,-23.495395,-46.669392,Media
Limão,16726.04,0.8426,4.088,7,0.2114,0.1938,4,-23.497735,-46.668991,Media
Limão,14115.86,0.8418,4.264,16,0.3546,0.2564,1,-23.502867,-46.662608,Media
Limão,13958.08,0.8275,4.042,11,0.3497,0.2533,3,-23.497313,-46.663522,Media
Limão,12531.97,0.8299,4.176,4,0.7184,0.2336,1,-23.503964,-46.659887,Media
Limão,14823.22,0.844,4.122,10,0.0423,0.2331,4,-23.499019,-46.661801,Media
Limão,13014.75,0.8509,4.534,13,0.214,0.1805,6,-23.502993,-46.659676,Baixa
Limão,13127.79,0.8327,3.984,7,0.3035,0.2531,2,-23.504567,-46.666721,Media
Limão,13743.29,0.8744,3.955,13,0.4329,0.2796,2,-23.49833,-46.662796,Baixa
Limão,13680.56,0.8121,4.221,10,0.3412,0.1468,3,-23.500834,-46.661435,Media
Limão,14915.47,0.8417,3.948,7,0.2706,0.2139,3,-23.498914,-46.66453,Media
Limão,16037.74,0.8493,4.02,6,0.4459,0.2393,6,-23.50234,-46.668401,Alta
Limão,13434.99,0.8353,4.088,10,0.4449,0.269,4,-23.50103,-46.675435,Media
Limão,11904.15,0.8461,3.927,9,0.6939,0.2321,1,-23.507009,-46.665083,Media
Limão,11426.81,0.8477,4.199,4,0.3634,0.1722,4,-23.49761,-46.66006,Media
Limão,15985.49,0.8441,3.996,5,0.1274,0.2875,2,-23.496303,-46.666622,Alta
Limão,15360.3,0.8342,4.492,9,0.2411,0.1795,4,-23.504179,-46.672623,Media
Limão,12502.41,0.8382,4.261,9,0.1738,0.1697,0,-23.49671,-46.663717,Baixa
Limão,13697.73,0.8127,4.477,10,0.0534,0.1281,2,-23.495565,-46.666092,Baixa
Limão,14129.15,0.837,4.033,10,0.1229,0.1645,3,-23.502072,-46.659348,Media
Limão,14549.41,0.8229,4.316,12,0.238,0.2773,5,-23.498503,-46.662283,Media
Limão,11834.37,0.8172,3.962,7,0.3336,0.1636,3,-23.505583,-46.665736,Media
Limão,12312.02,0.8732,4.421,11,0.0868,0.2349,2,-23.500311,-46.670965,Baixa
Raposo Tavares,16674.32,0.7849,3.577,11,0.2784,0.2545,6,-23.587814,-46.747745,Media
Raposo Tavares,18829.23,0.8124,3.737,13,0.1274,0.2124,3,-23.588288,-46.758744,Media
Raposo Tavares,15813.68,0.8345,3.975,7,0.2867,0.2142,5,-23.59125,-46.747243,Media
Raposo Tavares,15476.15,0.8026,4.202,9,0.409,0.2567,4,-23.587101,-46.756401,Media
Raposo Tavares,18230.7,0.7977,3.615,14,0.5786,0.2906,5,-23.59175,-46.746929,Baixa
Raposo Tavares,18824.54,0.7901,3.466,10,0.0407,0.2702,1,-23.587458,-46.750321,Baixa
Raposo Tavares,18250.43,0.8024,3.841,12,0.1971,0.242,6,-23.594278,-46.757558,Baixa
Raposo Tavares,17608.4,0.789,3.745,7,0.3207,0.1839,5,-23.587339,-46.761143,Baixa
Raposo Tavares,15924.89,0.8093,3.496,12,0.3178,0.2215,2,-23.583755,-46.759501,Alta
Raposo Tavares,16744.51,0.7977,3.616,13,0.5564,0.2719,6,-23.591972,-46.748309,Baixa
Raposo Tavares,17952.17,0.8194,3.9,12,0.0822,0.2107,0,-23.578167,-46.757786,Media
Raposo Tavares,17804.19,0.8254,4.044,9,0.1823,0.3069,4,-23.576461,-46.759195,Alta
Raposo Tavares,16899.01,0.8213,3.633,7,0.0764,0.1771,5,-23.586824,-46.767248,Alta
Raposo Tavares,14660.48,0.8296,3.503,8,0.3551,0.2406,6,-23.582875,-46.755391,Media
Raposo Tavares,17419.7,0.8103,3.587,5,0.1823,0.2132,5,-23.582597,-46.759631,Alta
Raposo Tavares,20638.13,0.8094,3.564,6,0.4645,0.2371,3,-23.599056,-46.756584,Alta
Raposo Tavares,18770.29,0.8026,3.681,10,0.2164,0.3273,6,-23.590141,-46.762927,Media
Raposo Tavares,16913.42,0.8054,4.204,10,0.2508,0.2558,4,-23.582631,-46.762453,Alta
Raposo Tavares,20022.62,0.7956,3.772,9,0.113,0.2038,5,-23.593214,-46.760636,Alta
Raposo Tavares,18578.97,0.7747,3.706,3,0.5146,0.2524,4,-23.57976,-46.754191,Media
Raposo Tavares,17413.27,0.8406,3.629,10,0.3434,0.297,3,-23.593504,-46.758362,Media
Raposo Tavares,20354.93,0.7987,4.142,9,0.3255,0.2114,4,-23.586595,-46.751488,Media
Raposo Tavares,14838.73,0.8316,4.118,7,0.2272,0.2048,2,-23.582221,-46.758732,Media
Raposo Tavares,17774.16,0.8105,3.722,5,0.1119,0.2536,2,-23.591351,-46.754316,Baixa
Raposo Tavares,20085.13,0.7947,3.593,5,0.1491,0.178,1,-23.574825,-46.756543,Alta
Rio Pequeno,15722.54,0.8154,0.334,7,0.1696,0.2338,0,-23.568341,-46.73729,Media
Rio Pequeno,19876.5,0.8168,0.392,7,0.1788,0.2138,5,-23.570638,-46.745613,Media
Rio Pequeno,16237.33,0.8375,0.401,9,0.1697,0.2322,0,-23.572631,-46.740998,Baixa
Rio Pequeno,16834.72,0.8336,0.642,15,0.3267,0.1574,4,-23.568072,-46.748686,Baixa
Rio Pequeno,18181.46,0.8087,0.357,5,0.1642,0.2183,0,-23.574862,-46.744992,Alta
Rio Pequeno,18249.14,0.8312,0.457,10,0.4684,0.2642,5,-23.573767,-46.730363,Media
Rio Pequeno,19670.4,0.8221,0.815,10,0.1915,0.212,0,-23.583631,-46.742705,Baixa
Rio Pequeno,16413.14,0.8494,0.633,11,0.314,0.2882,0,-23.577894,-46.735723,Media
Rio Pequeno,17724.55,0.8154,0.496,9,0.2296,0.1917,1,-23.570993,-46.745387,Media
Rio Pequeno,16987.3,0.8256,0.664,15,0.1823,0.2875,5,-23.572289,-46.750788,Media
Rio Pequeno,20169.3,0.8078,0.637,15,0.3932,0.2539,6,-23.577862,-46.752109,Media
Rio Pequeno,15395.77,0.8324,0.709,12,0.2394,0.1799,5,-23.573002,-46.744312,Media
Rio Pequeno,17742.24,0.8475,0.662,10,0.4264,0.2503,3,-23.577954,-46.73888,Baixa
Rio Pequeno,16161.7,0.8236,0.496,8,0.1107,0.1659,2,-23.583363,-46.746514,Media
Rio Pequeno,19642.66,0.8427,0.892,7,0.6057,0.114,3,-23.575497,-46.748339,Media
Rio Pequeno,16241.93,0.8205,0.617,12,0.1734,0.2689,2,-23.577898,-46.747809,Baixa
Rio Pequeno,15910.62,0.861,0.54,13,0.2931,0.2682,0,-23.585543,-46.744432,Baixa
Rio Pequeno,18477.28,0.8066,0.325,10,0.3325,0.1387,2,-23.569513,-46.744878,Media
Rio Pequeno,17882.14,0.8242,0.419,15,0.3392,0.1235,0,-23.577089,-46.751267,Media
Rio Pequeno,16770.54,0.8271,0.621,11,0.2841,0.2377,0,-23.575627,-46.746778,Baixa
Rio Pequeno,16695.91,0.83,0.693,7,0.5987,0.2112,4,-23.57999,-46.754399,Alta
Rio Pequeno,12068.85,0.8291,0.354,8,0.4634,0.1793,0,-23.573562,-46.755229,Baixa
Rio Pequeno,16868.52,0.856,0.474,5,0.048,0.2232,4,-23.576687,-46.748018,Media
Rio Pequeno,17972.91,0.8263,0.454,11,0.2294,0.1031,2,-23.582568,-46.736539,Baixa
Rio Pequeno,15866.78,0.8291,0.397,11,0.0962,0.2432,3,-23.575129,-46.742886,Media
Jardim Bonfiglioli,12656.96,0.8483,0.11,7,0.1191,0.1684,0,-23.583773,-46.731395,Media
Jardim Bonfiglioli,12610.36,0.8566,0.297,8,0.0491,0.1386,4,-23.582886,-46.718687,Baixa
Jardim Bonfiglioli,12261.9,0.8535,0.47,17,0.3719,0.1693,0,-23.57019,-46.726406,Baixa
Jardim Bonfiglioli,14218.49,0.877,0.169,10,0.5533,0.2954,6,-23.579022,-46.725175,Baixa
Jardim Bonfiglioli,10967.78,0.8571,0.166,7,0.0691,0.2342,0,-23.571468,-46.722724,Baixa
Jardim Bonfiglioli,11753.83,0.8382,0.306,9,0.2991,0.2059,2,-23.572405,-46.721991,Baixa
Jardim Bonfiglioli,17020.55,0.8791,0.075,7,0.4553,0.2547,1,-23.586363,-46.728335,Baixa
Jardim Bonfiglioli,12126.16,0.8661,0.48,8,0.3793,0.1928,6,-23.587521,-46.724143,Media
Jardim Bonfiglioli,9714.49,0.8608,0.382,12,0.0327,0.198,0,-23.578268,-46.718815,Baixa
Jardim Bonfiglioli,9319.33,0.8517,0.405,6,0.0605,0.2132,1,-23.58235,-46.720302,Baixa
Jardim Bonfiglioli,11934.46,0.859,0.247,11,0.2284,0.0831,0,-23.579573,-46.718796,Baixa
Jardim Bonfiglioli,12059.22,0.8616,0.079,7,0.2122,0.2819,5,-23.580184,-46.72156,Baixa
Jardim Bonfiglioli,8917.25,0.8396,0.072,6,0.3085,0.2985,2,-23.583422,-46.715953,Media
Jardim Bonfiglioli,12491.88,0.8891,0.074,9,0.4388,0.2118,6,-23.5843,-46.719491,Media
Jardim Bonfiglioli,12892.0,0.8578,0.368,11,0.102,0.2233,5,-23.571482,-46.727533,Media
Jardim Bonfiglioli,12219.21,0.8431,0.306,14,0.2143,0.3299,2,-23.574155,-46.711904,Media
Jardim Bonfiglioli,12605.64,0.8619,0.331,12,0.2138,0.2331,2,-23.570865,-46.728245,Media
Jardim Bonfiglioli,13959.46,0.8368,0.4,15,0.0324,0.1736,6,-23.584193,-46.723654,Baixa
Jardim Bonfiglioli,11907.84,0.8483,0.2,7,0.5371,0.1988,5,-23.587411,-46.722221,Media
Jardim Bonfiglioli,13404.19,0.8328,0.527,8,0.4225,0.2039,4,-23.580993,-46.721463,Baixa
Jardim Bonfiglioli,13931.19,0.8747,0.201,11,0.1074,0.2646,3,-23.580274,-46.726169,Baixa
Jardim Bonfiglioli,11473.73,0.8758,0.746,13,0.3708,0.1979,2,-23.574593,-46.720152,Baixa
Jardim Bonfiglioli,14269.32,0.8674,0.203,12,0.1367,0.1647,0,-23.589693,-46.729012,Media
Jardim Bonfiglioli,10507.8,0.8704,0.325,8,0.1665,0.227,2,-23.586366,-46.722926,Baixa
Jardim Bonfiglioli,12863.6,0.8395,0.277,10,0.3423,0.2393,2,-23.588336,-46.72796,Baixa
Sé,16075.61,0.8427,1.144,11,0.1254,0.3028,0,-23.55043,-46.629924,Baixa
Sé,13871.56,0.8554,1.497,12,0.2192,0.1845,3,-23.552594,-46.632917,Baixa
Sé,12156.5,0.8384,1.273,10,0.1462,0.2483,2,-23.546464,-46.637794,Media
Sé,12179.26,0.8587,1.72,7,0.1485,0.2559,6,-23.553468,-46.619419,Baixa
Sé,12236.56,0.8699,1.174,13,0.2601,0.3254,4,-23.545995,-46.633807,Baixa
Sé,12576.91,0.8599,1.171,9,0.3499,0.21,6,-23.547536,-46.642714,Media
Sé,13181.77,0.8586,1.137,16,0.4512,0.1738,4,-23.548784,-46.623938,Baixa
Sé,13964.28,0.8665,1.265,17,0.2047,0.2886,0,-23.559912,-46.640479,Media
Sé,14875.02,0.8089,1.142,8,0.3751,0.2369,4,-23.558122,-46.634342,Media
Sé,13134.98,0.8628,1.232,7,0.2108,0.2476,6,-23.549455,-46.62729,Media
Sé,10360.77,0.8354,1.221,9,0.6285,0.2478,6,-23.559782,-46.632194,Media
Sé,13824.14,0.8402,1.289,13,0.0779,0.2614,2,-23.547181,-46.637455,Baixa
Sé,16126.19,0.8785,1.149,9,0.1802,0.1723,3,-23.558162,-46.633242,Baixa
Sé,13334.0,0.8532,1.608,8,0.4434,0.2888,3,-23.547364,-46.633351,Media
Sé,11403.15,0.8403,1.196,10,0.4963,0.2306,4,-23.555208,-46.629789,Media
Sé,12027.98,0.8876,1.253,8,0.3232,0.1537,3,-23.554822,-46.63098,Alta
Sé,14730.46,0.8527,1.206,6,0.2595,0.282,4,-23.548074,-46.633542,Media
Sé,10315.03,0.8688,1.185,11,0.3602,0.2102,5,-23.543454,-46.638318,Baixa
Sé,12161.23,0.8498,1.663,11,0.4186,0.313,3,-23.544251,-46.626204,Media
Sé,16384.41,0.8942,1.203,15,0.2006,0.1208,6,-23.557166,-46.637112,Baixa
Sé,14656.17,0.8349,1.115,7,0.1984,0.1358,4,-23.556307,-46.632099,Media
Sé,11022.0,0.8604,1.19,6,0.2351,0.1663,6,-23.546627,-46.629318,Media
Sé,12751.76,0.8709,1.695,12,0.3373,0.239,6,-23.538247,-46.638216,Baixa
Sé,12571.3,0.8394,1.635,7,0.3849,0.2274,1,-23.551695,-46.621392,Baixa
Sé,13787.26,0.8481,1.563,13,0.2422,0.2167,2,-23.554136,-46.632486,Baixa
República,13880.1,0.7951,2.96,16,0.4405,0.2032,3,-23.541087,-46.640746,Baixa
República,15392.65,0.7437,2.89,12,0.6143,0.2143,0,-23.541085,-46.639853,Media
República,17721.38,0.7429,3.334,13,0.1997,0.1199,4,-23.540736,-46.650893,Alta
República,17023.25,0.7497,2.921,17,0.272,0.2966,2,-23.533376,-46.646788,Alta
República,16153.78,0.7305,3.153,12,0.3111,0.1845,3,-23.542103,-46.642282,Alta
República,15316.8,0.7947,2.952,5,0.2585,0.2331,0,-23.537558,-46.641591,Alta
República,18526.56,0.7556,2.974,10,0.0285,0.1809,1,-23.542555,-46.634272,Media
República,16975.32,0.7506,2.858,11,0.3618,0.162,1,-23.543751,-46.637922,Baixa
República,16368.86,0.7547,3.149,9,0.4285,0.2139,4,-23.540431,-46.639178,Media
República,17207.19,0.7591,3.209,10,0.2188,0.2658,6,-23.545269,-46.646491,Baixa
República,17954.74,0.7742,3.3,18,0.5536,0.2611,2,-23.548874,-46.656442,Media
República,16014.45,0.7731,3.216,9,0.4538,0.1939,3,-23.539646,-46.637774,Media
República,14468.29,0.7727,3.344,8,0.3325,0.1703,0,-23.539099,-46.637768,Media
República,16744.63,0.7593,3.298,6,0.363,0.1057,2,-23.542016,-46.641246,Alta
República,15329.44,0.7697,2.88,11,0.326,0.2413,3,-23.540477,-46.644043,Media
República,17068.2,0.7462,3.356,14,0.1644,0.2039,2,-23.543741,-46.630015,Alta
República,17713.44,0.74,2.954,7,0.2439,0.2914,5,-23.542537,-46.644122,Media
República,16764.93,0.7535,3.047,15,0.5011,0.1914,1,-23.541743,-46.642808,Alta
República,16765.04,0.7738,3.005,14,0.2594,0.1962,5,-23.544482,-46.641167,Baixa
República,16792.74,0.7671,2.818,7,0.0832,0.1996,3,-23.550917,-46.642096,Alta
República,16851.09,0.7372,3.118,9,0.2947,0.1988,1,-23.542893,-46.644784,Alta
República,16205.87,0.7868,3.012,12,0.661,0.2185,5,-23.541095,-46.643721,Alta
República,17516.82,0.748,3.12,10,0.1078,0.1807,6,-23.549265,-46.64422,Baixa
República,16402.77,0.7627,3.288,9,0.4144,0.2359,0,-23.545235,-46.635895,Alta
República,17686.21,0.8056,3.349,12,0.4852,0.1792,6,-23.541217,-46.640862,Alta
Consolação,6266.38,0.9214,1.171,13,0.1451,0.2016,4,-23.558906,-46.661329,Baixa
Consolação,5292.0,0.9361,1.535,12,0.2811,0.1908,3,-23.55323,-46.666017,Baixa
Consolação,8277.42,0.9356,1.486,8,0.3857,0.2462,2,-23.558713,-46.664241,Baixa
Consolação,8475.57,0.9005,1.481,22,0.4349,0.1765,3,-23.550185,-46.661535,Baixa
Consolação,7335.28,0.901,1.585,9,0.5568,0.2926,3,-23.561669,-46.65683,Alta
Consolação,6924.38,0.8942,1.15,12,0.1386,0.2076,2,-23.554093,-46.66515,Baixa
Consolação,9702.52,0.9432,1.708,9,0.4424,0.2117,4,-23.550842,-46.656146,Baixa
Consolação,7569.09,0.9216,1.244,4,0.1181,0.2065,5,-23.543285,-46.654351,Baixa
Consolação,7412.53,0.9536,1.306,10,0.1853,0.1901,4,-23.55407,-46.668565,Baixa
Consolação,8916.22,0.9398,1.14,3,0.0789,0.1656,1,-23.547342,-46.657974,Baixa
Consolação,8436.3,0.9396,1.334,9,0.5067,0.1361,3,-23.55871,-46.665286,Baixa
Consolação,5957.55,0.9685,1.372,8,0.3779,0.2517,1,-23.552896,-46.659197,Baixa
Consolação,8025.22,0.9372,1.308,10,0.1258,0.1796,5,-23.565294,-46.659478,Baixa
Consolação,7892.83,0.9313,1.289,8,0.2291,0.1908,2,-23.538904,-46.659202,Baixa
Consolação,7401.86,0.9452,1.183,13,0.2056,0.2222,2,-23.552348,-46.666906,Baixa
Consolação,7597.98,0.9093,1.551,8,0.1872,0.1796,1,-23.561096,-46.660677,Baixa
